entity_id,state,last_changed
sensor.sunvec_potencia_ct,-5892,2025-03-13T04:08:50.267Z
sensor.sunvec_potencia_ct,-7028,2025-03-13T04:09:49.233Z
sensor.sunvec_potencia_ct,-7208,2025-03-13T04:10:49.250Z
sensor.sunvec_potencia_ct,-7044,2025-03-13T04:11:49.269Z
sensor.sunvec_potencia_ct,-6804,2025-03-13T04:12:49.240Z
sensor.sunvec_potencia_ct,-7060,2025-03-13T04:13:49.250Z
sensor.sunvec_potencia_ct,-7064,2025-03-13T04:14:49.297Z
sensor.sunvec_potencia_ct,-7152,2025-03-13T04:15:49.242Z
sensor.sunvec_potencia_ct,-7136,2025-03-13T04:16:49.228Z
sensor.sunvec_potencia_ct,-5916,2025-03-13T04:17:49.246Z
sensor.sunvec_potencia_ct,-5732,2025-03-13T04:18:49.247Z
sensor.sunvec_potencia_ct,-5964,2025-03-13T04:19:49.232Z
sensor.sunvec_potencia_ct,-5876,2025-03-13T04:20:49.238Z
sensor.sunvec_potencia_ct,-5568,2025-03-13T04:21:50.271Z
sensor.sunvec_potencia_ct,-5716,2025-03-13T04:22:49.223Z
sensor.sunvec_potencia_ct,-5668,2025-03-13T04:23:49.215Z
sensor.sunvec_potencia_ct,-5492,2025-03-13T04:24:49.255Z
sensor.sunvec_potencia_ct,-5816,2025-03-13T04:25:49.228Z
sensor.sunvec_potencia_ct,-5808,2025-03-13T04:26:49.218Z
sensor.sunvec_potencia_ct,-5768,2025-03-13T04:27:49.227Z
sensor.sunvec_potencia_ct,-5992,2025-03-13T04:28:49.227Z
sensor.sunvec_potencia_ct,-5836,2025-03-13T04:29:49.222Z
sensor.sunvec_potencia_ct,-5664,2025-03-13T04:30:49.220Z
sensor.sunvec_potencia_ct,-5916,2025-03-13T04:31:49.234Z
sensor.sunvec_potencia_ct,-5908,2025-03-13T04:32:49.227Z
sensor.sunvec_potencia_ct,-5968,2025-03-13T04:34:49.212Z
sensor.sunvec_potencia_ct,-6052,2025-03-13T04:35:49.204Z
sensor.sunvec_potencia_ct,-5968,2025-03-13T04:36:49.226Z
sensor.sunvec_potencia_ct,-5920,2025-03-13T04:37:49.210Z
sensor.sunvec_potencia_ct,-6372,2025-03-13T04:38:49.236Z
sensor.sunvec_potencia_ct,-6340,2025-03-13T04:39:49.233Z
sensor.sunvec_potencia_ct,-6332,2025-03-13T04:40:49.215Z
sensor.sunvec_potencia_ct,-6284,2025-03-13T04:41:49.211Z
sensor.sunvec_potencia_ct,-6268,2025-03-13T04:42:49.190Z
sensor.sunvec_potencia_ct,-6264,2025-03-13T04:43:49.217Z
sensor.sunvec_potencia_ct,-6144,2025-03-13T04:44:49.218Z
sensor.sunvec_potencia_ct,-6356,2025-03-13T04:45:49.192Z
sensor.sunvec_potencia_ct,-6316,2025-03-13T04:46:49.212Z
sensor.sunvec_potencia_ct,-6136,2025-03-13T04:47:49.200Z
sensor.sunvec_potencia_ct,-6212,2025-03-13T04:48:49.193Z
sensor.sunvec_potencia_ct,-6312,2025-03-13T04:49:49.228Z
sensor.sunvec_potencia_ct,-6172,2025-03-13T04:50:49.205Z
sensor.sunvec_potencia_ct,-6500,2025-03-13T04:51:49.200Z
sensor.sunvec_potencia_ct,-6488,2025-03-13T04:52:49.196Z
sensor.sunvec_potencia_ct,-7064,2025-03-13T04:53:49.197Z
sensor.sunvec_potencia_ct,-6688,2025-03-13T04:54:49.175Z
sensor.sunvec_potencia_ct,-7532,2025-03-13T04:55:49.195Z
sensor.sunvec_potencia_ct,-7652,2025-03-13T04:56:49.176Z
sensor.sunvec_potencia_ct,-7504,2025-03-13T04:57:49.216Z
sensor.sunvec_potencia_ct,-7468,2025-03-13T04:58:49.189Z
sensor.sunvec_potencia_ct,-7636,2025-03-13T04:59:49.194Z
sensor.sunvec_potencia_ct,-7364,2025-03-13T05:00:49.185Z
sensor.sunvec_potencia_ct,-7316,2025-03-13T05:01:49.186Z
sensor.sunvec_potencia_ct,-7300,2025-03-13T05:02:49.182Z
sensor.sunvec_potencia_ct,-7420,2025-03-13T05:03:49.198Z
sensor.sunvec_potencia_ct,-7804,2025-03-13T05:04:49.209Z
sensor.sunvec_potencia_ct,-7476,2025-03-13T05:05:49.164Z
sensor.sunvec_potencia_ct,-7472,2025-03-13T05:07:49.216Z
sensor.sunvec_potencia_ct,-7524,2025-03-13T05:08:49.165Z
sensor.sunvec_potencia_ct,-7392,2025-03-13T05:09:49.181Z
sensor.sunvec_potencia_ct,-7296,2025-03-13T05:10:49.176Z
sensor.sunvec_potencia_ct,-7468,2025-03-13T05:11:49.174Z
sensor.sunvec_potencia_ct,-7500,2025-03-13T05:12:49.164Z
sensor.sunvec_potencia_ct,-7476,2025-03-13T05:13:49.170Z
sensor.sunvec_potencia_ct,-6788,2025-03-13T05:14:49.214Z
sensor.sunvec_potencia_ct,-6776,2025-03-13T05:15:49.187Z
sensor.sunvec_potencia_ct,-6700,2025-03-13T05:16:49.212Z
sensor.sunvec_potencia_ct,-6696,2025-03-13T05:17:49.179Z
sensor.sunvec_potencia_ct,-8112,2025-03-13T05:18:49.166Z
sensor.sunvec_potencia_ct,-6772,2025-03-13T05:19:49.160Z
sensor.sunvec_potencia_ct,-6916,2025-03-13T05:20:49.184Z
sensor.sunvec_potencia_ct,-7844,2025-03-13T05:21:49.151Z
