entity_id,state,last_changed
sensor.sunvec_potencia_paneles_slave_1,5660.0,2025-03-13T11:14:45.348Z
sensor.sunvec_potencia_paneles_slave_1,7160.0,2025-03-13T11:15:45.262Z
sensor.sunvec_potencia_paneles_slave_1,7676.0,2025-03-13T11:16:45.289Z
sensor.sunvec_potencia_paneles_slave_1,6065.0,2025-03-13T11:17:45.276Z
sensor.sunvec_potencia_paneles_slave_1,5877.0,2025-03-13T11:18:45.258Z
sensor.sunvec_potencia_paneles_slave_1,6396.0,2025-03-13T11:19:45.289Z
sensor.sunvec_potencia_paneles_slave_1,6209.0,2025-03-13T11:20:45.260Z
sensor.sunvec_potencia_paneles_slave_1,6228.0,2025-03-13T11:21:45.254Z
sensor.sunvec_potencia_paneles_slave_1,8239.0,2025-03-13T11:22:45.291Z
sensor.sunvec_potencia_paneles_slave_1,8953.0,2025-03-13T11:23:45.258Z
sensor.sunvec_potencia_paneles_slave_1,7135.0,2025-03-13T11:24:45.266Z
sensor.sunvec_potencia_paneles_slave_1,5863.0,2025-03-13T11:25:45.251Z
sensor.sunvec_potencia_paneles_slave_1,5576.0,2025-03-13T11:26:45.265Z
sensor.sunvec_potencia_paneles_slave_1,5773.0,2025-03-13T11:27:45.268Z
sensor.sunvec_potencia_paneles_slave_1,4877.0,2025-03-13T11:28:45.254Z
